reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,13,4,95,2,140.3060144999763,,140.29151950002415,140.3060144999763,141.3059444000246,141.3059444000246,141.3059444000246,141.59034509997582,l,0.26888799999142066,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
49,60,89,13,5,96,4,141.60599750000983,,141.59090960002504,141.60599750000983,142.6061743000173,142.6061743000173,142.6061743000173,142.72389750002185,l,0.11273450002772734,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
67,75,119,13,6,97,5,142.73933860001853,,142.72454929997912,142.73933860001853,143.7393850000226,143.7393850000226,143.7393850000226,144.67383789998712,t,0.9213180999504402,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
49,60,89,14,0,98,4,144.68938629998593,,144.6743981000036,144.68938629998593,145.6894591000164,145.6894591000164,145.6894591000164,146.70715249999193,l,1.0099221999989823,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
27,50,21,14,1,99,2,146.72271659999387,,146.7077523000189,146.72271659999387,147.72296649997588,147.72296649997588,147.72296649997588,147.92403519997606,t,0.1863215999910608,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
67,75,119,14,2,100,5,147.939314200019,,147.92460399999982,147.939314200019,148.93969159998232,148.93969159998232,148.93969159998232,149.24077259999467,l,0.2849497999995947,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
40,55,62,14,3,101,3,149.25634660001379,,149.24142620002385,149.25634660001379,150.25637209997512,150.25637209997512,150.25637209997512,151.87409150000894,t,1.6049296999699436,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
78,80,162,14,4,102,6,151.88962249999167,,151.87468389997957,151.88962249999167,152.88970950001385,152.88970950001385,152.88970950001385,153.42399179999484,l,0.5302472999901511,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
11,30,7,14,5,103,0,153.43971870001405,,153.42464250000194,153.43971870001405,154.43979370000307,154.43979370000307,154.43979370000307,154.84087120002368,l,0.4000266999937594,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
15,35,13,14,6,104,1,154.8564215999795,,154.8414585000137,154.8564215999795,155.85650190000888,155.85650190000888,155.85650190000888,156.39085879997583,l,0.519524100003764,None,23,001,2024-11-20_20h51.33.321,delay discounting task,2024.1.5,None,2024-11-20 20h51.43.163944 +0530,
